InsertTime,FileName,TableName,Biome,SiteType,SiteNumber,ReachType,Date,Sample number,Sampling Time (hh:mm),Ammonium (ug N/L),Chloride tracer (mg/L),Bromide tracer (mg/L),Comments,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,2,C,2/5/2013 12:00:00 AM,6,13:48:30,22.5,31.7,-9999.0,Injection time 13:31:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 9.5 L s-1; reach length = 52.88 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,2,C,2/5/2013 12:00:00 AM,7,13:49:30,33.7,41.3,-9999.0,Injection time 13:31:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 9.5 L s-1; reach length = 52.88 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,2,C,2/5/2013 12:00:00 AM,8,13:50:00,39.1,46.9,-9999.0,Injection time 13:31:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 9.5 L s-1; reach length = 52.88 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,2,C,2/5/2013 12:00:00 AM,9,13:50:30,45.9,51.5,-9999.0,Injection time 13:31:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 9.5 L s-1; reach length = 52.88 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,2,C,2/5/2013 12:00:00 AM,10,13:51:00,50.4,56.5,-9999.0,Injection time 13:31:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 9.5 L s-1; reach length = 52.88 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,2,C,2/5/2013 12:00:00 AM,11,13:52:00,55.3,60.2,-9999.0,Injection time 13:31:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 9.5 L s-1; reach length = 52.88 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,2,C,2/5/2013 12:00:00 AM,12,13:53:00,68.1,70.8,-9999.0,Injection time 13:31:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 9.5 L s-1; reach length = 52.88 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,2,C,2/5/2013 12:00:00 AM,13,13:54:00,67.8,76.2,-9999.0,Injection time 13:31:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 9.5 L s-1; reach length = 52.88 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,2,C,2/5/2013 12:00:00 AM,14,13:55:00,76.6,80.7,-9999.0,Injection time 13:31:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 9.5 L s-1; reach length = 52.88 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,2,C,2/5/2013 12:00:00 AM,15,13:56:00,77.7,83.5,-9999.0,Injection time 13:31:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 9.5 L s-1; reach length = 52.88 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,2,C,2/5/2013 12:00:00 AM,16,13:57:00,80.2,85.2,-9999.0,Injection time 13:31:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 9.5 L s-1; reach length = 52.88 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,2,C,2/5/2013 12:00:00 AM,17,13:58:00,92.4,85.8,-9999.0,Injection time 13:31:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 9.5 L s-1; reach length = 52.88 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,2,C,2/5/2013 12:00:00 AM,18,13:59:00,80.5,85.4,-9999.0,Injection time 13:31:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 9.5 L s-1; reach length = 52.88 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,2,C,2/5/2013 12:00:00 AM,19,14:00:00,83.8,84.0,-9999.0,Injection time 13:31:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 9.5 L s-1; reach length = 52.88 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,2,C,2/5/2013 12:00:00 AM,20,14:01:00,80.7,81.5,-9999.0,Injection time 13:31:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 9.5 L s-1; reach length = 52.88 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,2,C,2/5/2013 12:00:00 AM,21,14:02:00,78.1,79.2,-9999.0,Injection time 13:31:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 9.5 L s-1; reach length = 52.88 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,2,C,2/5/2013 12:00:00 AM,22,14:04:00,69.7,72.7,-9999.0,Injection time 13:31:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 9.5 L s-1; reach length = 52.88 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,2,C,2/5/2013 12:00:00 AM,23,14:06:00,67.3,65.2,-9999.0,Injection time 13:31:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 9.5 L s-1; reach length = 52.88 m,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,1,09:45:55,2.5,4.1,-9999.0,NH4 below detection limit (5 ug/L) set at 1/2 DL; Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,2,09:53:00,2.5,4.1,-9999.0,NH4 below detection limit (5 ug/L) set at 1/2 DL; Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,3,10:06:15,2.5,3.1,-9999.0,NH4 below detection limit (5 ug/L) set at 1/2 DL; Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,4,10:08:50,7.8,8.8,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,5,10:09:30,12.5,11.5,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,6,10:10:15,24.6,15.6,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,7,10:10:55,26.4,16.1,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,8,10:11:20,29.8,21.4,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,9,10:11:45,38.4,23.3,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,10,10:12:05,42.5,25.2,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,11,10:12:30,42.2,21.7,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,12,10:13:00,48.2,29.1,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,13,10:13:40,51.1,31.6,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,14,10:14:30,53.1,29.3,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,15,10:15:30,57.4,35.5,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,16,10:16:30,52.2,26.0,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,17,10:17:50,50.9,35.6,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,18,10:19:00,50.4,36.2,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,19,10:21:00,41.1,34.5,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,20,10:24:00,32.9,32.1,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,21,10:28:00,23.6,27.7,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,22,10:34:25,11.9,22.3,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,23,10:43:00,2.5,17.9,-9999.0,NH4 below detection limit (5 ug/L) set at 1/2 DL; Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,24,10:53:10,2.5,13.5,-9999.0,NH4 below detection limit (5 ug/L) set at 1/2 DL; Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,25,11:15:00,2.5,10.6,-9999.0,NH4 below detection limit (5 ug/L) set at 1/2 DL; Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,26,11:45:00,5.3,8.1,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,27,12:08:15,2.5,7.2,-9999.0,NH4 below detection limit (5 ug/L) set at 1/2 DL; Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,1,C,9/7/2014 12:00:00 AM,28,12:50:55,2.5,6.4,-9999.0,NH4 below detection limit (5 ug/L) set at 1/2 DL; Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,1,08:28:00,5.4,2.8,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,2,08:35:00,6.8,3.0,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,3,08:42:00,8.8,2.9,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,4,08:42:40,10.6,3.5,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,5,08:43:10,10.3,4.8,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,6,08:43:45,15.6,7.3,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,7,08:44:15,21.4,10.4,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,8,08:44:50,32.5,15.8,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,9,08:45:10,37.1,17.6,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,10,08:45:30,47.9,18.5,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,11,08:45:55,57.0,23.7,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,12,08:46:15,62.6,26.5,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,13,08:46:35,55.0,28.0,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,14,08:47:05,66.3,29.8,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,15,08:47:30,62.6,27.4,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,16,08:48:00,69.0,31.8,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,17,08:48:30,59.5,30.5,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,18,08:49:05,49.7,19.4,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,19,08:49:50,47.1,25.9,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,20,08:50:30,40.6,23.0,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,21,08:51:20,37.8,19.5,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,22,08:52:10,29.8,16.2,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,23,08:53:45,13.7,8.5,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,24,08:55:00,10.8,7.6,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,25,08:57:30,7.0,6.5,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,26,09:01:35,5.0,4.4,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,27,09:07:00,5.9,4.1,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,2,C,9/8/2014 12:00:00 AM,28,09:13:00,5.7,3.4,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,1,09:00:00,2.5,5.4,-9999.0,NH4 below detection limit (5 ug/L) set at 1/2 DL; Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,2,09:05:00,6.3,3.4,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,3,09:11:10,2.5,3.7,-9999.0,NH4 below detection limit (5 ug/L) set at 1/2 DL; Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,4,09:11:30,6.1,4.4,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,5,09:11:50,10.5,6.6,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,6,09:12:05,20.7,8.7,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,7,09:12:16,37.5,11.8,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,8,09:12:32,46.0,16.3,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,9,09:12:43,61.7,18.0,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,10,09:12:53,59.9,22.2,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,11,09:13:05,66.6,24.7,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,12,09:13:15,73.0,26.0,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,13,09:13:26,80.3,26.3,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,14,09:13:42,77.2,28.4,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,15,09:13:58,87.3,28.1,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,16,09:14:20,85.6,26.9,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,17,09:14:45,59.9,21.4,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,18,09:15:20,48.8,20.6,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,19,09:15:50,38.0,17.3,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,20,09:16:20,29.8,13.9,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,21,09:17:00,26.3,10.9,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,22,09:18:00,25.1,6.6,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,23,09:19:00,13.7,6.2,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,24,09:20:00,11.6,5.1,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,25,09:21:30,9.5,4.3,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
12/1/2015 11:51:00 AM,CWT150224_ammuptake_reach.csv,Nutu12,CWT,E,3,C,9/6/2014 12:00:00 AM,26,09:23:00,7.0,4.0,-9999.0,Cl tracer based on back-calculation from Cl:Specific Conductance for each site,
